No,Uid,Jid,offloadtime,commutime,runtime,energy,AoI,state
3014,1,434,28.6,0.16985212901140986,0.02,0.25214154216669593,20.54,CP
3015,5,426,34.67,0.1187824867999016,0.06,0.17153184299827326,14.62,CP
3016,5,427,34.92,0.112383467694924,0.06,0.1632899063910621,14.52,CP
3017,5,430,35.67,0.11075830693467709,0.06,0.1611966993318641,13.91,CP
3018,5,433,36.54,0.10856681637339938,0.06,0.1583740594889384,13.18,CP
3019,5,438,37.79,0.09441375353637532,0.06,0.14014491455485142,12.08,CP
3020,1,374,14.83,0.3072156792598122,0.02,0.4290657948866381,35.17,CP
3021,1,379,15.66,0.2930437753695344,0.02,0.4108123826759604,34.49,CP
3022,1,389,17.86,0.2776519797354252,0.02,0.3909877498992277,32.43,CP
3023,1,409,22.47,0.23037291479334174,0.02,0.3300923142538241,27.96,CP
3024,1,412,23.16,0.23165200001007116,0.02,0.33173977601297167,27.42,CP
3025,1,421,25.29,0.21440060447554546,0.02,0.30951997856450253,25.43,CP
3026,5,431,35.92,0.11265710143245823,0.06,0.1636423466450062,14.95,CP
3027,5,432,36.23,0.1131676857373177,0.06,0.1642999792296652,14.79,CP
3028,5,435,36.98,0.11600558477984382,0.06,0.16795519319643884,14.18,CP
3029,5,442,38.97,0.09194765803923277,0.06,0.13696858355453181,12.33,CP
3030,5,443,39.1,0.0913303593804276,0.06,0.13617350288199076,12.35,CP
3031,5,451,41.28,0.0819330794843236,0.06,0.1240698063758088,10.31,CP
3032,1,400,20.32,0.26343106143948286,0.02,0.37267120713405394,31.41,CP
3033,1,406,21.72,0.25323051174942074,0.02,0.3595328991332539,30.15,CP
3034,1,415,23.85,0.23454427223091207,0.02,0.3354650226334147,28.16,CP
3035,1,451,33.05,0.15033619141312202,0.02,0.22700501454010116,19.11,CP
3036,5,436,37.23,0.11714580010497476,0.06,0.1694237905352075,15.08,CP
3037,5,437,37.54,0.11419903689744285,0.06,0.1656283595239064,14.91,CP
3038,5,441,38.66,0.10760664555414923,0.06,0.15713735947374421,13.94,CP
3039,5,445,39.54,0.09908901466125675,0.06,0.14616665088369868,13.2,CP
3040,5,450,40.97,0.09423278988238147,0.06,0.13991183336850735,11.92,CP
3041,5,454,42.15,0.08742102914549485,0.06,0.13113828553939738,10.88,CP
3042,1,384,16.73,0.2977233697556583,0.02,0.4168397002452878,36.43,CP
3043,1,399,20.0,0.27430929976279145,0.02,0.38668237809447537,33.31,CP
3044,1,411,22.85,0.253929147477494,0.02,0.3604327419510123,30.6,CP
3045,5,439,38.1,0.11435281730905074,0.06,0.16582642869405737,15.5,CP
3046,5,440,38.41,0.11373494705072257,0.06,0.1650306118013307,15.34,CP
3047,5,444,39.23,0.11407019771779066,0.06,0.16546241466051437,14.66,CP
3048,5,446,39.85,0.10994515128062396,0.06,0.16014935484944365,14.18,CP
3049,5,448,40.41,0.10523610023171967,0.06,0.15408409709845491,13.77,CP
3050,5,449,40.66,0.1019511026149243,0.06,0.1498530201680225,13.66,CP
3051,5,458,43.15,0.085044247082368,0.06,0.12807699024209,11.32,CP
3052,5,459,43.4,0.08770032634181925,0.06,0.1314980203282632,11.21,CP
3053,5,460,43.71,0.08560963443989411,0.06,0.12880520915858362,11.04,CP
3054,1,420,25.04,0.2437952996266766,0.02,0.34738034591915945,29.85,CP
3055,1,423,25.91,0.2337039569628202,0.02,0.3343826965681124,29.12,CP
3056,1,429,27.35,0.22985037270726538,0.02,0.3294192800469578,27.82,CP
3057,5,424,34.05,0.16841197089595478,0.06,0.23545461851398977,21.28,CP
3058,5,447,40.1,0.1112064098369108,0.06,0.1617738558699411,15.37,CP
3059,5,452,41.53,0.10226888913594959,0.06,0.15026232920710308,14.09,CP
3060,5,453,41.84,0.1017247467775159,0.06,0.1495614738494405,13.92,CP
3061,5,456,42.41,0.10203120428281788,0.06,0.14995619111626943,13.49,CP
3062,1,387,17.42,0.3138026466674292,0.02,0.4375498089076488,38.62,CP
3063,1,417,24.29,0.26901210244770646,0.02,0.3798595879526459,31.89,CP
3064,1,419,24.73,0.2559202770963079,0.02,0.36299731690004455,31.59,CP
3065,5,455,42.28,0.11536530573765612,0.06,0.16713051379010108,14.2,CP
3066,5,461,43.84,0.10809085140396707,0.06,0.15776101660830957,12.78,CP
3067,5,466,45.27,0.09324400616774661,0.06,0.13863827994405764,11.49,CP
3068,1,405,21.45,0.29506940896347467,0.02,0.41342139874495537,35.45,CP
3069,1,422,25.6,0.2539929302249885,0.02,0.3605148941297852,31.44,CP
3070,1,427,26.91,0.24528474350682816,0.02,0.3492987496367947,30.28,CP
3071,1,438,29.48,0.22933399622437273,0.02,0.32875418713699206,27.85,CP
3072,5,457,42.72,0.11857631732089792,0.06,0.1712662967093165,14.76,CP
3073,5,464,44.71,0.10802209953252535,0.06,0.15767246419789266,12.92,CP
3074,5,465,45.02,0.10029965053601414,0.06,0.14772594989038623,12.75,CP
3075,5,467,45.58,0.09554527011749141,0.06,0.14160230791132894,12.33,CP
3076,5,469,46.14,0.09433919075705051,0.06,0.14004887769508106,11.92,CP
3077,1,393,18.68,0.3219373381329466,0.02,0.44802729151523524,39.51,CP
3078,1,395,19.12,0.32130960025335864,0.02,0.4472187651263259,39.21,CP
3079,1,397,19.56,0.312846237629491,0.02,0.4363179540667844,38.92,CP
3080,1,402,20.7,0.31412563209499944,0.02,0.43796581413835933,37.92,CP
3081,1,431,27.91,0.24332480552260663,0.02,0.3467743495131173,30.86,CP
3082,1,436,29.04,0.23075780186405828,0.02,0.3305880488009071,29.87,CP
3083,1,442,30.79,0.22204943617399467,0.02,0.3193716737921051,28.26,CP
3084,5,462,44.15,0.11978150673055193,0.06,0.1728185806689509,15.06,CP
3085,5,463,44.4,0.11439358528782824,0.06,0.16587893785072277,14.95,CP
3086,5,468,45.89,0.10540532130909967,0.06,0.1543020538461204,13.6,CP
3087,5,472,46.89,0.09972146031870596,0.06,0.14698124089049328,12.75,CP
3088,5,478,48.57,0.08642531407323321,0.06,0.12985580452632436,11.21,CP
3089,1,407,21.85,0.3122786619326888,0.02,0.43558691656930315,38.07,CP
3090,1,413,23.29,0.30365360969612853,0.02,0.4244778492886136,36.77,CP
3091,1,430,27.6,0.2599121968469935,0.02,0.36813890953892764,32.6,CP
3092,1,446,31.79,0.2237593453137704,0.02,0.32157403676413626,28.56,CP
3093,1,455,34.05,0.2020943650751457,0.02,0.29366954221678765,26.44,CP
3094,5,470,46.27,0.11635531835185335,0.06,0.16840565003718713,14.37,CP
3095,5,476,48.01,0.09801884369828724,0.06,0.14478827068339398,12.78,CP
3096,5,477,48.32,0.0943387196248706,0.06,0.14004827087683333,12.61,CP
3097,5,482,49.75,0.08789692295540388,0.06,0.1317512367665602,11.32,CP
3098,1,416,24.04,0.30525115362009153,0.02,0.42653548586267787,37.17,CP
3099,1,425,26.35,0.2741582551035015,0.02,0.38648783257330993,35.0,CP
3100,1,440,30.23,0.24683707137687735,0.02,0.351298147933418,31.27,CP
3101,1,452,33.24,0.22167743856941802,0.02,0.3188925408774104,28.4,CP
3102,5,471,46.58,0.11062834656044775,0.06,0.1610293103698567,15.21,CP
3103,5,480,49.19,0.09316266546264551,0.06,0.1385335131158874,12.75,CP
3104,5,481,49.44,0.093055980161209,0.06,0.1383961024476372,12.64,CP
3105,5,488,51.31,0.08486025467922399,0.06,0.1278400080268405,10.91,CP
3106,1,433,28.35,0.26710485621363594,0.02,0.37740305480316305,34.01,CP
3107,1,435,28.79,0.2619722070009346,0.02,0.37079220261720375,33.71,CP
3108,1,441,30.48,0.25110459454614786,0.02,0.3567947177754385,32.16,CP
3109,5,473,47.14,0.11910336338927471,0.06,0.17194513204538583,15.66,CP
3110,5,474,47.45,0.11855699864652498,0.06,0.17124141425672418,15.49,CP
3111,5,475,47.7,0.11153435541165818,0.06,0.16219624977021574,15.39,CP
3112,5,479,48.88,0.10112088980160477,0.06,0.14878370606446695,14.35,CP
3113,5,487,51.06,0.09856665965356738,0.06,0.1454938576337948,12.31,CP
3114,5,483,49.88,0.1048474431514025,0.06,0.15358350677900642,13.64,CP
3115,5,486,50.75,0.10272581067688713,0.06,0.15085084415183062,12.91,CP
3116,5,489,51.44,0.10746067684587116,0.06,0.15694935177748204,12.36,CP
3117,5,491,52.06,0.0956688993928431,0.06,0.14176154241798192,11.89,CP
